,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
309,Nampalys Mendy,MF,Leicester City,27.0,291.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.0,194.0,212.0,3423.0,770.0,4.0,6.0,154.0,164.0,36.0,42.0,3.0,22.0,1.0,0.0,11.0,211.0,1.0,0.0,29.0,4.0,2.0,172.0,21.0,19.0,2.0,8.0,0.0,7.0,4.0,4.0,2.0,1.0,1.0,2.0,42.0,14.0,22.0,18.0,2.0,5.0,1.0,4.0,6.0,7.0,5.0,51.0,170.0,35.0,1.0,245.0,2.0,3.0,2.0,0.0,191.0,838.0,338.0,193.0,187.0,3.0,4.0,4.0,34.0,5.0,1.0
310,Chris Mepham,DF,Bournemouth,21.0,912.0,1.0,0.0,0.6,0.6,0.1,6.0,1.0,0.0,414.0,483.0,8787.0,2807.0,3.0,8.0,293.0,322.0,118.0,153.0,1.0,16.0,0.0,0.0,24.0,475.0,8.0,0.0,86.0,13.0,3.0,363.0,37.0,83.0,4.0,3.0,0.0,23.0,14.0,14.0,9.0,0.0,9.0,16.0,132.0,49.0,83.0,42.0,7.0,20.0,12.0,8.0,17.0,75.0,127.0,384.0,259.0,24.0,11.0,618.0,2.0,4.0,3.0,0.0,369.0,2348.0,1229.0,383.0,375.0,3.0,4.0,11.0,106.0,36.0,21.0
311,Max Meyer,"MF,FW",Crystal Palace,23.0,655.0,0.0,0.0,0.7,0.7,0.7,9.0,2.0,0.0,160.0,213.0,2199.0,607.0,10.0,26.0,137.0,161.0,13.0,26.0,5.0,12.0,8.0,2.0,18.0,211.0,2.0,1.0,52.0,0.0,9.0,160.0,31.0,22.0,7.0,11.0,1.0,17.0,8.0,9.0,8.0,0.0,4.0,17.0,144.0,39.0,64.0,63.0,17.0,13.0,1.0,12.0,9.0,3.0,3.0,57.0,152.0,118.0,24.0,299.0,4.0,12.0,4.0,0.0,218.0,1268.0,612.0,279.0,212.0,12.0,13.0,6.0,50.0,3.0,7.0
312,Luka Milivojević,MF,Crystal Palace,28.0,2513.0,3.0,1.0,2.5,0.9,1.8,29.0,7.0,11.0,1161.0,1506.0,24830.0,8182.0,19.0,36.0,795.0,906.0,347.0,564.0,28.0,105.0,9.0,0.0,170.0,1257.0,249.0,1.0,241.0,107.0,146.0,895.0,208.0,403.0,21.0,43.0,3.0,60.0,37.0,34.0,24.0,2.0,28.0,76.0,519.0,135.0,249.0,229.0,41.0,47.0,8.0,39.0,39.0,66.0,96.0,504.0,1003.0,358.0,10.0,1529.0,11.0,17.0,12.0,1.0,963.0,4508.0,1964.0,1023.0,970.0,19.0,11.0,49.0,331.0,31.0,21.0
313,James Milner,"MF,DF",Liverpool,33.0,937.0,2.0,2.0,2.1,0.6,0.7,10.0,1.0,0.0,664.0,773.0,13502.0,3314.0,5.0,22.0,484.0,525.0,175.0,226.0,9.0,68.0,12.0,1.0,71.0,707.0,66.0,4.0,114.0,35.0,20.0,522.0,135.0,116.0,10.0,23.0,4.0,17.0,10.0,3.0,12.0,2.0,4.0,22.0,169.0,41.0,50.0,93.0,26.0,15.0,3.0,12.0,8.0,25.0,29.0,163.0,509.0,244.0,12.0,811.0,9.0,13.0,10.0,0.0,562.0,2514.0,1190.0,673.0,635.0,3.0,7.0,11.0,102.0,16.0,8.0
314,Yerry Mina,DF,Everton,24.0,2284.0,2.0,1.0,2.2,2.2,0.2,30.0,10.0,0.0,1070.0,1251.0,25554.0,7200.0,7.0,17.0,628.0,704.0,435.0,530.0,4.0,51.0,1.0,0.0,65.0,1216.0,35.0,0.0,212.0,50.0,4.0,890.0,140.0,221.0,13.0,13.0,2.0,43.0,20.0,30.0,11.0,2.0,15.0,27.0,229.0,66.0,155.0,60.0,14.0,37.0,18.0,19.0,29.0,178.0,274.0,941.0,667.0,72.0,51.0,1540.0,3.0,5.0,4.0,0.0,924.0,6148.0,3396.0,1001.0,969.0,9.0,3.0,20.0,279.0,112.0,63.0
315,Takumi Minamino,"FW,MF",Liverpool,24.0,249.0,0.0,0.0,1.4,1.4,0.0,9.0,2.0,0.0,98.0,111.0,1465.0,186.0,4.0,5.0,84.0,94.0,10.0,12.0,1.0,3.0,4.0,1.0,6.0,110.0,1.0,0.0,26.0,2.0,3.0,89.0,9.0,13.0,0.0,3.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,7.0,63.0,20.0,11.0,27.0,25.0,3.0,0.0,3.0,0.0,2.0,3.0,11.0,76.0,83.0,20.0,155.0,4.0,8.0,4.0,0.0,123.0,617.0,252.0,169.0,130.0,9.0,9.0,7.0,11.0,5.0,5.0
316,Tyrone Mings,DF,Aston Villa,26.0,2902.0,2.0,2.0,1.1,1.1,0.7,9.0,4.0,0.0,1055.0,1333.0,26161.0,8304.0,7.0,29.0,586.0,641.0,462.0,663.0,7.0,67.0,4.0,1.0,56.0,1283.0,50.0,2.0,193.0,58.0,8.0,890.0,128.0,315.0,16.0,13.0,2.0,25.0,17.0,18.0,6.0,1.0,10.0,18.0,160.0,66.0,106.0,43.0,11.0,72.0,55.0,17.0,33.0,223.0,385.0,1114.0,632.0,54.0,24.0,1645.0,11.0,14.0,13.0,0.0,956.0,6820.0,2771.0,997.0,973.0,7.0,8.0,20.0,330.0,66.0,40.0
317,Tyrick Mitchell,DF,Crystal Palace,19.0,195.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,96.0,119.0,1639.0,850.0,0.0,3.0,82.0,94.0,14.0,22.0,4.0,8.0,3.0,3.0,19.0,91.0,28.0,0.0,14.0,1.0,4.0,69.0,22.0,28.0,2.0,5.0,0.0,6.0,2.0,4.0,0.0,2.0,1.0,9.0,48.0,13.0,24.0,15.0,9.0,6.0,0.0,6.0,3.0,1.0,6.0,42.0,70.0,38.0,2.0,114.0,1.0,1.0,1.0,0.0,77.0,364.0,230.0,86.0,80.0,1.0,5.0,1.0,18.0,1.0,6.0
318,Henrikh Mkhitaryan,FW,Arsenal,30.0,112.0,0.0,0.0,0.2,0.2,0.2,2.0,0.0,0.0,58.0,77.0,935.0,218.0,2.0,7.0,46.0,54.0,10.0,16.0,2.0,3.0,2.0,0.0,7.0,73.0,4.0,2.0,13.0,3.0,4.0,62.0,6.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,8.0,4.0,16.0,12.0,2.0,0.0,2.0,0.0,1.0,1.0,9.0,42.0,59.0,18.0,94.0,2.0,5.0,2.0,0.0,77.0,423.0,250.0,89.0,74.0,3.0,4.0,2.0,12.0,2.0,1.0
319,Nacho Monreal,DF,Arsenal,33.0,270.0,0.0,0.0,0.1,0.1,0.2,1.0,0.0,0.0,182.0,201.0,2676.0,1122.0,4.0,6.0,167.0,177.0,11.0,18.0,3.0,8.0,0.0,0.0,11.0,175.0,26.0,0.0,41.0,1.0,4.0,145.0,38.0,18.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,34.0,10.0,19.0,13.0,2.0,3.0,1.0,2.0,3.0,17.0,18.0,90.0,93.0,59.0,7.0,205.0,1.0,3.0,1.0,0.0,163.0,618.0,355.0,177.0,160.0,3.0,1.0,1.0,17.0,7.0,7.0
320,Martín Montoya,DF,Brighton,28.0,1896.0,0.0,1.0,1.3,1.3,1.4,8.0,3.0,0.0,1006.0,1255.0,17672.0,6217.0,11.0,54.0,827.0,950.0,168.0,251.0,20.0,41.0,34.0,18.0,137.0,1014.0,241.0,0.0,214.0,36.0,45.0,642.0,326.0,287.0,30.0,37.0,3.0,49.0,28.0,30.0,14.0,5.0,22.0,50.0,375.0,92.0,163.0,159.0,53.0,41.0,6.0,35.0,29.0,55.0,68.0,442.0,665.0,480.0,41.0,1252.0,19.0,34.0,19.0,4.0,902.0,4907.0,2989.0,1012.0,912.0,30.0,19.0,27.0,161.0,27.0,19.0
321,Simon Moore,GK,Sheffield Utd,29.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,48.0,946.0,736.0,0.0,0.0,4.0,4.0,15.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,0.0,1.0,3.0,0.0,8.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,50.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,15.0,108.0,59.0,11.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0
322,Aaron Mooy,"MF,FW",Brighton,28.0,2085.0,2.0,2.0,2.0,2.0,3.3,33.0,8.0,0.0,825.0,1075.0,14311.0,4141.0,18.0,60.0,661.0,747.0,146.0,268.0,39.0,80.0,31.0,7.0,126.0,992.0,83.0,4.0,229.0,47.0,107.0,674.0,180.0,221.0,19.0,70.0,7.0,43.0,31.0,13.0,19.0,11.0,8.0,45.0,421.0,125.0,111.0,198.0,112.0,48.0,7.0,41.0,23.0,29.0,40.0,203.0,623.0,640.0,42.0,1279.0,37.0,51.0,39.0,0.0,968.0,6450.0,3152.0,1104.0,927.0,30.0,54.0,13.0,189.0,14.0,28.0
323,Wesley Moraes,FW,Aston Villa,22.0,1782.0,5.0,1.0,5.2,4.3,0.8,35.0,17.0,0.0,277.0,377.0,4420.0,608.0,11.0,25.0,229.0,302.0,37.0,50.0,11.0,20.0,2.0,0.0,12.0,361.0,16.0,0.0,115.0,12.0,7.0,221.0,94.0,62.0,6.0,26.0,3.0,14.0,10.0,2.0,6.0,6.0,0.0,5.0,313.0,78.0,17.0,145.0,151.0,18.0,6.0,12.0,4.0,26.0,28.0,45.0,289.0,294.0,97.0,583.0,14.0,22.0,14.0,1.0,353.0,1723.0,565.0,874.0,437.0,61.0,30.0,43.0,60.0,58.0,92.0
324,Wes Morgan,DF,Leicester City,35.0,436.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,0.0,220.0,238.0,4281.0,1033.0,2.0,4.0,171.0,179.0,47.0,55.0,0.0,3.0,0.0,0.0,9.0,234.0,4.0,0.0,22.0,0.0,0.0,203.0,16.0,19.0,0.0,6.0,0.0,5.0,4.0,3.0,2.0,0.0,1.0,3.0,30.0,16.0,16.0,13.0,1.0,6.0,4.0,2.0,7.0,30.0,22.0,137.0,152.0,8.0,4.0,284.0,2.0,2.0,2.0,0.0,189.0,867.0,326.0,197.0,194.0,3.0,0.0,4.0,43.0,15.0,14.0
325,Ravel Morrison,MF,Sheffield Utd,26.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,53.0,30.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,53.0,15.0,8.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0
326,Mason Mount,"MF,FW",Chelsea,20.0,2867.0,7.0,5.0,7.0,7.0,4.6,78.0,29.0,12.0,1116.0,1380.0,17835.0,4739.0,50.0,93.0,905.0,1023.0,161.0,264.0,53.0,105.0,35.0,6.0,142.0,1233.0,147.0,4.0,256.0,58.0,135.0,968.0,202.0,210.0,14.0,115.0,16.0,48.0,31.0,14.0,21.0,13.0,13.0,47.0,734.0,205.0,123.0,340.0,271.0,26.0,1.0,25.0,15.0,16.0,25.0,164.0,822.0,895.0,150.0,1609.0,47.0,77.0,49.0,3.0,1327.0,7853.0,4318.0,1699.0,1265.0,75.0,66.0,37.0,214.0,14.0,39.0
327,Lucas Moura,"FW,MF",Tottenham,26.0,2242.0,4.0,4.0,5.7,5.7,2.4,56.0,13.0,0.0,581.0,799.0,8734.0,2503.0,15.0,57.0,503.0,621.0,63.0,121.0,32.0,43.0,32.0,3.0,84.0,782.0,17.0,6.0,219.0,6.0,19.0,518.0,157.0,124.0,20.0,84.0,8.0,53.0,33.0,19.0,21.0,13.0,12.0,60.0,532.0,144.0,111.0,284.0,137.0,40.0,2.0,38.0,15.0,21.0,31.0,146.0,606.0,548.0,86.0,1177.0,71.0,114.0,75.0,3.0,889.0,6418.0,3822.0,1201.0,830.0,57.0,69.0,31.0,199.0,57.0,83.0
328,Lys Mousset,FW,Sheffield Utd,23.0,1240.0,6.0,4.0,4.9,4.9,2.5,35.0,9.0,0.0,176.0,239.0,2351.0,394.0,5.0,20.0,157.0,197.0,14.0,22.0,11.0,9.0,5.0,1.0,15.0,231.0,8.0,1.0,72.0,1.0,4.0,173.0,42.0,24.0,6.0,26.0,5.0,11.0,4.0,2.0,5.0,4.0,2.0,7.0,296.0,83.0,12.0,120.0,164.0,10.0,3.0,7.0,4.0,2.0,2.0,22.0,192.0,249.0,80.0,423.0,35.0,54.0,38.0,4.0,338.0,2218.0,1206.0,739.0,310.0,46.0,40.0,24.0,66.0,13.0,84.0
329,João Moutinho,MF,Wolves,32.0,3108.0,1.0,6.0,0.8,0.8,6.3,22.0,6.0,4.0,1614.0,2022.0,35525.0,8825.0,17.0,56.0,1063.0,1192.0,534.0,774.0,80.0,154.0,33.0,12.0,242.0,1697.0,325.0,7.0,336.0,134.0,216.0,1005.0,414.0,603.0,27.0,113.0,11.0,92.0,54.0,42.0,40.0,10.0,43.0,141.0,882.0,213.0,305.0,479.0,98.0,64.0,14.0,50.0,48.0,30.0,48.0,421.0,1270.0,698.0,11.0,1973.0,21.0,29.0,23.0,0.0,1366.0,6150.0,3317.0,1512.0,1374.0,15.0,20.0,41.0,355.0,18.0,29.0
330,Glenn Murray,FW,Brighton,35.0,797.0,1.0,1.0,2.1,2.1,0.5,17.0,4.0,0.0,116.0,177.0,1654.0,304.0,5.0,16.0,98.0,134.0,13.0,27.0,4.0,7.0,4.0,0.0,11.0,170.0,7.0,1.0,52.0,3.0,4.0,85.0,51.0,41.0,1.0,12.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,6.0,144.0,35.0,10.0,74.0,60.0,6.0,1.0,5.0,1.0,9.0,11.0,24.0,120.0,138.0,42.0,267.0,1.0,5.0,1.0,0.0,162.0,504.0,197.0,435.0,206.0,25.0,14.0,15.0,36.0,30.0,42.0
331,Shkodran Mustafi,DF,Arsenal,27.0,1207.0,0.0,1.0,0.8,0.8,0.0,11.0,3.0,0.0,663.0,790.0,15630.0,4622.0,3.0,18.0,392.0,440.0,268.0,332.0,1.0,48.0,1.0,0.0,42.0,773.0,17.0,0.0,109.0,29.0,2.0,592.0,66.0,132.0,4.0,3.0,1.0,14.0,9.0,9.0,4.0,1.0,2.0,13.0,108.0,36.0,52.0,50.0,6.0,15.0,7.0,8.0,18.0,111.0,124.0,472.0,513.0,31.0,14.0,939.0,2.0,2.0,2.0,0.0,589.0,3454.0,2115.0,671.0,659.0,1.0,2.0,14.0,126.0,68.0,22.0
332,Yoshinori Mutō,"FW,MF",Newcastle Utd,27.0,212.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,0.0,26.0,31.0,390.0,132.0,1.0,2.0,22.0,25.0,3.0,4.0,2.0,1.0,2.0,1.0,5.0,29.0,2.0,0.0,11.0,0.0,1.0,23.0,6.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,52.0,13.0,7.0,24.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,27.0,24.0,3.0,50.0,6.0,7.0,6.0,0.0,45.0,347.0,190.0,80.0,35.0,6.0,6.0,2.0,9.0,1.0,6.0
333,Georges-Kévin N'Koudou,FW,Tottenham,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Marvelous Nakamba,MF,Aston Villa,25.0,1836.0,0.0,0.0,0.2,0.2,0.5,7.0,1.0,0.0,669.0,792.0,12495.0,2649.0,11.0,24.0,520.0,590.0,138.0,178.0,11.0,37.0,4.0,0.0,40.0,768.0,24.0,0.0,172.0,17.0,3.0,600.0,102.0,90.0,13.0,18.0,1.0,65.0,47.0,32.0,29.0,4.0,15.0,68.0,491.0,168.0,212.0,240.0,39.0,61.0,11.0,50.0,38.0,34.0,91.0,348.0,553.0,162.0,4.0,991.0,14.0,20.0,16.0,1.0,593.0,2960.0,1086.0,572.0,543.0,6.0,14.0,26.0,236.0,16.0,33.0
335,Wilfred Ndidi,MF,Leicester City,22.0,2674.0,2.0,1.0,1.8,1.8,0.4,27.0,2.0,0.0,1416.0,1649.0,26441.0,5628.0,34.0,64.0,1078.0,1209.0,304.0,376.0,9.0,138.0,4.0,0.0,74.0,1626.0,23.0,1.0,307.0,50.0,3.0,1175.0,262.0,212.0,26.0,36.0,4.0,125.0,76.0,61.0,52.0,12.0,37.0,105.0,744.0,243.0,275.0,396.0,73.0,71.0,5.0,66.0,84.0,82.0,103.0,571.0,1276.0,302.0,21.0,2032.0,24.0,30.0,25.0,3.0,1223.0,5449.0,2099.0,1303.0,1233.0,18.0,26.0,56.0,430.0,77.0,62.0
336,Tanguy Ndombele,MF,Tottenham,22.0,1009.0,2.0,2.0,0.4,0.4,1.2,9.0,4.0,0.0,532.0,629.0,9407.0,2733.0,17.0,31.0,419.0,474.0,96.0,124.0,13.0,47.0,10.0,0.0,61.0,608.0,21.0,0.0,137.0,13.0,12.0,507.0,65.0,57.0,10.0,28.0,2.0,27.0,19.0,12.0,14.0,1.0,10.0,27.0,226.0,56.0,79.0,107.0,40.0,27.0,4.0,23.0,13.0,8.0,20.0,140.0,457.0,223.0,27.0,758.0,36.0,50.0,38.0,2.0,614.0,3156.0,1847.0,611.0,563.0,15.0,16.0,14.0,109.0,5.0,7.0
337,Reiss Nelson,FW,Arsenal,19.0,631.0,1.0,0.0,0.9,0.9,0.7,11.0,4.0,0.0,186.0,234.0,2931.0,812.0,7.0,17.0,151.0,173.0,28.0,44.0,10.0,8.0,9.0,4.0,26.0,214.0,20.0,1.0,51.0,9.0,26.0,164.0,35.0,35.0,8.0,21.0,1.0,12.0,6.0,8.0,3.0,1.0,8.0,14.0,164.0,31.0,52.0,69.0,43.0,13.0,1.0,12.0,3.0,2.0,6.0,49.0,152.0,158.0,34.0,310.0,16.0,29.0,17.0,0.0,249.0,1756.0,1033.0,320.0,235.0,14.0,14.0,8.0,34.0,0.0,7.0
338,Pedro Neto,"FW,MF",Wolves,19.0,939.0,3.0,3.0,2.0,2.0,2.3,17.0,6.0,0.0,303.0,397.0,4926.0,979.0,14.0,37.0,240.0,284.0,49.0,76.0,15.0,15.0,8.0,4.0,35.0,368.0,29.0,0.0,91.0,14.0,47.0,261.0,81.0,55.0,7.0,33.0,7.0,11.0,5.0,3.0,8.0,0.0,2.0,15.0,239.0,66.0,52.0,123.0,64.0,5.0,0.0,5.0,7.0,6.0,6.0,56.0,264.0,280.0,44.0,511.0,32.0,58.0,38.0,2.0,421.0,3857.0,2356.0,558.0,385.0,22.0,25.0,14.0,82.0,8.0,31.0
339,Rúben Neves,MF,Wolves,22.0,3056.0,2.0,2.0,1.7,1.7,2.0,62.0,10.0,7.0,1587.0,1974.0,38298.0,9144.0,11.0,32.0,953.0,1100.0,623.0,842.0,27.0,176.0,24.0,2.0,153.0,1913.0,61.0,5.0,310.0,149.0,31.0,1133.0,346.0,495.0,21.0,59.0,3.0,64.0,42.0,26.0,33.0,5.0,32.0,104.0,688.0,170.0,301.0,344.0,43.0,70.0,11.0,59.0,55.0,53.0,79.0,532.0,1449.0,395.0,4.0,2221.0,25.0,32.0,27.0,0.0,1495.0,5793.0,2766.0,1569.0,1500.0,11.0,11.0,29.0,470.0,25.0,28.0
340,Jeremy Ngakia,DF,West Ham,18.0,440.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0,161.0,1410.0,740.0,0.0,6.0,77.0,109.0,12.0,46.0,0.0,3.0,2.0,1.0,14.0,116.0,45.0,0.0,40.0,3.0,12.0,54.0,34.0,73.0,8.0,2.0,0.0,19.0,12.0,16.0,3.0,0.0,7.0,23.0,112.0,34.0,79.0,29.0,4.0,11.0,1.0,10.0,7.0,17.0,20.0,103.0,90.0,44.0,1.0,177.0,8.0,12.0,8.0,0.0,113.0,802.0,540.0,101.0,88.0,4.0,4.0,4.0,38.0,8.0,11.0
341,Oumar Niasse,FW,Everton,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,40.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,9.0,1.0,1.0,5.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,8.0,1.0,18.0,1.0,1.0,1.0,0.0,10.0,57.0,29.0,17.0,11.0,1.0,6.0,2.0,1.0,0.0,4.0
342,Eddie Nketiah,FW,Arsenal,20.0,633.0,2.0,0.0,3.2,3.2,0.7,15.0,5.0,0.0,111.0,140.0,1668.0,248.0,2.0,10.0,96.0,114.0,13.0,16.0,5.0,6.0,3.0,0.0,9.0,129.0,11.0,0.0,22.0,0.0,1.0,111.0,17.0,12.0,3.0,11.0,0.0,10.0,7.0,4.0,5.0,1.0,2.0,7.0,163.0,39.0,11.0,78.0,74.0,5.0,0.0,5.0,1.0,4.0,8.0,29.0,128.0,93.0,30.0,223.0,10.0,16.0,11.0,1.0,174.0,1064.0,454.0,266.0,166.0,26.0,18.0,16.0,30.0,6.0,8.0
343,Mark Noble,MF,West Ham,32.0,2674.0,4.0,3.0,2.8,0.5,3.0,14.0,3.0,0.0,1217.0,1499.0,24638.0,7026.0,21.0,62.0,853.0,990.0,343.0,447.0,41.0,131.0,29.0,3.0,161.0,1387.0,112.0,5.0,268.0,66.0,40.0,890.0,287.0,322.0,28.0,73.0,8.0,50.0,36.0,19.0,25.0,6.0,16.0,69.0,502.0,136.0,159.0,255.0,88.0,29.0,6.0,23.0,21.0,14.0,37.0,309.0,1098.0,418.0,30.0,1626.0,29.0,41.0,32.0,0.0,1169.0,5691.0,2492.0,1324.0,1175.0,31.0,30.0,28.0,299.0,11.0,18.0
344,Oliver Norwood,MF,Sheffield Utd,28.0,3090.0,1.0,1.0,1.5,0.7,4.2,16.0,5.0,4.0,1664.0,2148.0,38890.0,11288.0,22.0,48.0,1085.0,1206.0,557.0,894.0,50.0,230.0,36.0,12.0,257.0,1928.0,220.0,2.0,351.0,205.0,198.0,1122.0,367.0,659.0,24.0,79.0,6.0,75.0,44.0,42.0,27.0,6.0,23.0,91.0,586.0,162.0,266.0,258.0,62.0,46.0,13.0,33.0,51.0,64.0,90.0,529.0,1388.0,567.0,3.0,2194.0,15.0,17.0,15.0,0.0,1368.0,4256.0,1838.0,1530.0,1479.0,10.0,14.0,32.0,463.0,43.0,30.0
345,Ørjan Nyland,GK,Aston Villa,28.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,182.0,3880.0,2799.0,0.0,0.0,37.0,38.0,68.0,144.0,0.0,3.0,0.0,0.0,1.0,111.0,71.0,0.0,10.0,3.0,0.0,62.0,13.0,107.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.0,189.0,5.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,85.0,612.0,360.0,75.0,74.0,0.0,0.0,0.0,24.0,0.0,0.0
346,Jack O'Connell,DF,Sheffield Utd,25.0,2916.0,0.0,1.0,1.2,1.2,2.1,16.0,2.0,0.0,1156.0,1555.0,24611.0,9775.0,9.0,43.0,822.0,956.0,325.0,556.0,10.0,100.0,23.0,4.0,132.0,1467.0,88.0,2.0,248.0,71.0,51.0,875.0,212.0,468.0,9.0,23.0,2.0,35.0,20.0,22.0,10.0,3.0,14.0,29.0,266.0,91.0,152.0,89.0,25.0,75.0,21.0,54.0,41.0,214.0,185.0,833.0,918.0,298.0,51.0,1880.0,8.0,13.0,8.0,0.0,1130.0,4536.0,2120.0,1182.0,1121.0,13.0,11.0,21.0,376.0,126.0,47.0
347,Michael Obafemi,FW,Southampton,19.0,665.0,3.0,2.0,1.9,1.9,1.2,12.0,4.0,0.0,112.0,144.0,1435.0,216.0,9.0,20.0,92.0,112.0,11.0,12.0,10.0,2.0,2.0,0.0,5.0,142.0,2.0,1.0,50.0,1.0,2.0,92.0,37.0,15.0,6.0,18.0,2.0,6.0,2.0,1.0,1.0,4.0,3.0,12.0,179.0,56.0,20.0,61.0,98.0,4.0,1.0,3.0,4.0,0.0,0.0,14.0,114.0,123.0,37.0,236.0,18.0,31.0,20.0,0.0,188.0,1059.0,531.0,329.0,182.0,29.0,18.0,11.0,32.0,8.0,41.0
348,Angelo Ogbonna,DF,West Ham,31.0,2786.0,2.0,0.0,1.6,1.6,0.1,14.0,4.0,0.0,744.0,945.0,16486.0,5262.0,4.0,15.0,494.0,562.0,246.0,368.0,2.0,44.0,2.0,0.0,40.0,925.0,20.0,0.0,172.0,24.0,1.0,577.0,118.0,250.0,2.0,9.0,0.0,45.0,34.0,29.0,12.0,4.0,14.0,36.0,313.0,117.0,224.0,73.0,16.0,78.0,34.0,44.0,32.0,171.0,244.0,706.0,582.0,51.0,29.0,1259.0,2.0,3.0,2.0,0.0,634.0,4169.0,1604.0,646.0,620.0,6.0,2.0,22.0,311.0,108.0,50.0
349,Divock Origi,FW,Liverpool,24.0,717.0,4.0,1.0,2.0,2.0,0.2,14.0,6.0,0.0,158.0,219.0,2486.0,349.0,6.0,9.0,132.0,168.0,20.0,42.0,6.0,5.0,9.0,2.0,12.0,217.0,2.0,0.0,66.0,13.0,18.0,139.0,37.0,43.0,4.0,23.0,4.0,15.0,10.0,2.0,7.0,6.0,4.0,7.0,152.0,53.0,15.0,61.0,76.0,6.0,0.0,6.0,4.0,7.0,6.0,26.0,142.0,202.0,45.0,340.0,11.0,26.0,13.0,1.0,255.0,1863.0,1166.0,387.0,256.0,21.0,24.0,12.0,43.0,14.0,24.0
