,Player,Pos,Squad,Age,Min,Gls,Ast,xG,npxG,xA,Sh,SoT,FK,PassCmp,PassAttm,TotalPassDist,PrgPassDist,ShortCmp,ShortAttm,MedCmp,MedAttm,LongCmp,LongAttm,KeyPasses,FinalThirdPass,PenPass,CrsPA,PrgPassNum,Live,Dead,ThroughBalls,PassUnderPressure,SwitchingPass,Cross,GroundPass,LowPass,HighPass,InterceptedPass,SCA,GCA,Tkl,TklW,TklDef,TklMid,TklAtt,DribTkl,DrbTklAttm,NumPressed,SuccPress,PressDef,PressMid,PressAtt,TotalBlocks,ShotsBlocked,PassesBlocked,PassesIntercepted,Clearances,TouchesDefPen,TouchesDef,TouchesMid,TouchesAtt,TouchesAttPen,LiveTouches,SuccDrib,AttmDrib,PlayersDrib,Nutmegs,Carries,DistCarried,PrgDistCarried,TargetOfPass,PassesRecvd,Miscontrols,Disposessed,Fouls,Recoveries,AerialsWon,AerialsLost
335,Míchel,MF,Valladolid,31.0,2178.0,1.0,2.0,1.2,0.5,2.2,11.0,2.0,2.0,1096.0,1404.0,23318.0,6101.0,26.0,50.0,734.0,829.0,336.0,525.0,31.0,94.0,19.0,7.0,133.0,1214.0,190.0,6.0,228.0,109.0,98.0,842.0,211.0,351.0,13.0,57.0,5.0,47.0,32.0,26.0,18.0,3.0,20.0,69.0,525.0,131.0,165.0,302.0,58.0,35.0,5.0,30.0,33.0,48.0,65.0,395.0,984.0,307.0,13.0,1427.0,18.0,26.0,18.0,1.0,973.0,4874.0,2018.0,1046.0,971.0,20.0,20.0,35.0,282.0,16.0,22.0
336,Miguel,FW,Valladolid,19.0,232.0,0.0,0.0,0.0,0.0,0.6,2.0,1.0,0.0,22.0,43.0,260.0,46.0,1.0,6.0,19.0,33.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,42.0,1.0,0.0,12.0,0.0,4.0,16.0,18.0,9.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,49.0,14.0,6.0,19.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,39.0,32.0,8.0,70.0,5.0,6.0,5.0,0.0,45.0,281.0,196.0,112.0,55.0,10.0,4.0,5.0,5.0,6.0,27.0
337,Éder Militão,DF,Real Madrid,21.0,1022.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,0.0,599.0,683.0,13131.0,3401.0,5.0,13.0,410.0,440.0,184.0,230.0,1.0,20.0,3.0,1.0,23.0,645.0,38.0,1.0,51.0,23.0,2.0,516.0,65.0,102.0,1.0,4.0,0.0,23.0,14.0,14.0,9.0,0.0,5.0,10.0,101.0,34.0,57.0,42.0,2.0,14.0,7.0,7.0,19.0,56.0,121.0,447.0,368.0,27.0,4.0,767.0,1.0,2.0,1.0,0.0,523.0,2830.0,1324.0,555.0,543.0,6.0,8.0,18.0,106.0,39.0,10.0
338,Santi Mina,"FW,MF",Celta Vigo,23.0,1944.0,6.0,3.0,5.8,5.8,2.4,48.0,14.0,1.0,500.0,706.0,7389.0,1928.0,29.0,63.0,416.0,555.0,55.0,88.0,19.0,36.0,18.0,1.0,56.0,677.0,29.0,6.0,226.0,20.0,30.0,375.0,189.0,142.0,16.0,49.0,7.0,14.0,8.0,6.0,6.0,2.0,4.0,38.0,405.0,101.0,66.0,198.0,141.0,24.0,3.0,21.0,9.0,27.0,29.0,102.0,498.0,443.0,82.0,969.0,11.0,30.0,13.0,2.0,545.0,2907.0,1681.0,1198.0,752.0,60.0,48.0,45.0,115.0,88.0,112.0
339,Jorge Miramón,DF,Levante,30.0,2432.0,0.0,3.0,0.2,0.2,2.2,9.0,2.0,0.0,994.0,1263.0,17916.0,7768.0,17.0,49.0,797.0,883.0,180.0,331.0,24.0,57.0,20.0,13.0,139.0,1009.0,254.0,1.0,174.0,48.0,74.0,645.0,324.0,294.0,19.0,36.0,5.0,63.0,32.0,42.0,17.0,4.0,26.0,49.0,303.0,90.0,165.0,105.0,33.0,65.0,9.0,56.0,43.0,72.0,124.0,636.0,633.0,351.0,27.0,1295.0,22.0,34.0,22.0,0.0,850.0,4940.0,2985.0,875.0,790.0,18.0,17.0,18.0,251.0,22.0,26.0
340,Luka Modrić,MF,Real Madrid,33.0,1996.0,3.0,7.0,2.0,2.0,3.3,30.0,13.0,0.0,1278.0,1478.0,23874.0,6221.0,32.0,71.0,944.0,1024.0,302.0,383.0,42.0,123.0,31.0,6.0,142.0,1406.0,72.0,2.0,231.0,78.0,53.0,1057.0,214.0,207.0,14.0,88.0,16.0,34.0,17.0,6.0,13.0,15.0,14.0,34.0,403.0,94.0,86.0,192.0,125.0,22.0,2.0,20.0,20.0,11.0,22.0,282.0,975.0,569.0,41.0,1638.0,40.0,64.0,45.0,3.0,1271.0,7848.0,3534.0,1481.0,1341.0,30.0,30.0,32.0,187.0,11.0,23.0
341,Jorge Molina,FW,Getafe,37.0,1886.0,5.0,3.0,5.5,4.0,3.3,30.0,7.0,0.0,401.0,600.0,5870.0,1624.0,15.0,56.0,349.0,481.0,37.0,63.0,23.0,27.0,19.0,4.0,61.0,583.0,17.0,3.0,208.0,9.0,16.0,315.0,153.0,132.0,15.0,60.0,10.0,9.0,6.0,1.0,4.0,4.0,2.0,14.0,213.0,56.0,10.0,100.0,103.0,13.0,2.0,11.0,5.0,18.0,18.0,45.0,365.0,460.0,97.0,819.0,22.0,34.0,25.0,0.0,561.0,2450.0,1329.0,1123.0,654.0,57.0,50.0,34.0,104.0,73.0,112.0
342,Jon Moncayola,"MF,DF",Osasuna,21.0,1496.0,1.0,0.0,0.7,0.7,0.3,14.0,3.0,0.0,503.0,656.0,10679.0,2551.0,12.0,29.0,344.0,402.0,147.0,225.0,7.0,37.0,6.0,1.0,49.0,623.0,33.0,1.0,112.0,41.0,9.0,335.0,124.0,197.0,13.0,21.0,1.0,55.0,31.0,24.0,25.0,6.0,25.0,59.0,367.0,101.0,111.0,219.0,37.0,40.0,5.0,35.0,17.0,33.0,31.0,216.0,526.0,122.0,9.0,799.0,11.0,16.0,11.0,1.0,435.0,1895.0,893.0,493.0,447.0,10.0,10.0,29.0,201.0,24.0,29.0
343,Nacho Monreal,DF,Real Sociedad,33.0,2390.0,2.0,0.0,2.3,2.3,1.1,16.0,5.0,0.0,1136.0,1381.0,19055.0,7416.0,16.0,52.0,993.0,1109.0,127.0,220.0,12.0,50.0,25.0,12.0,168.0,1101.0,280.0,2.0,188.0,15.0,61.0,815.0,299.0,267.0,16.0,28.0,1.0,40.0,24.0,23.0,15.0,2.0,24.0,53.0,304.0,81.0,119.0,127.0,58.0,58.0,6.0,52.0,44.0,84.0,70.0,510.0,810.0,399.0,47.0,1364.0,10.0,15.0,10.0,0.0,871.0,4047.0,2218.0,1043.0,938.0,18.0,9.0,35.0,196.0,61.0,32.0
344,Joan Monterde Raygal,MF,Levante,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,62.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,8.0,1.0,1.0,1.0,0.0,8.0,44.0,29.0,9.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0
345,Ángel Montoro,MF,Granada,31.0,973.0,2.0,5.0,1.2,1.2,1.2,14.0,5.0,1.0,441.0,580.0,10564.0,3149.0,5.0,14.0,265.0,306.0,171.0,260.0,19.0,62.0,11.0,1.0,82.0,494.0,86.0,1.0,83.0,58.0,49.0,337.0,62.0,181.0,7.0,36.0,6.0,17.0,11.0,9.0,7.0,1.0,2.0,13.0,156.0,42.0,56.0,82.0,18.0,20.0,4.0,16.0,13.0,17.0,25.0,143.0,417.0,164.0,13.0,606.0,6.0,10.0,6.0,2.0,436.0,2243.0,963.0,471.0,433.0,9.0,7.0,21.0,102.0,4.0,6.0
346,Álvaro Morata,FW,Atlético Madrid,26.0,2098.0,12.0,2.0,13.1,10.9,3.5,64.0,27.0,0.0,335.0,501.0,4502.0,920.0,30.0,54.0,276.0,400.0,29.0,47.0,23.0,18.0,16.0,1.0,32.0,491.0,10.0,4.0,171.0,7.0,11.0,243.0,135.0,123.0,4.0,55.0,5.0,19.0,15.0,6.0,9.0,4.0,2.0,11.0,328.0,85.0,39.0,151.0,138.0,17.0,3.0,14.0,4.0,27.0,30.0,71.0,417.0,414.0,133.0,839.0,19.0,33.0,19.0,1.0,457.0,3210.0,1763.0,1132.0,637.0,83.0,49.0,54.0,109.0,116.0,100.0
347,Alberto Moreno,DF,Villarreal,27.0,1471.0,0.0,0.0,0.7,0.7,0.6,9.0,3.0,0.0,841.0,980.0,15013.0,5033.0,18.0,36.0,684.0,738.0,139.0,206.0,12.0,36.0,16.0,7.0,103.0,786.0,194.0,2.0,89.0,18.0,34.0,589.0,206.0,185.0,9.0,19.0,2.0,33.0,21.0,17.0,13.0,3.0,9.0,31.0,232.0,74.0,112.0,84.0,36.0,34.0,3.0,31.0,25.0,49.0,55.0,383.0,565.0,292.0,32.0,971.0,11.0,23.0,12.0,1.0,677.0,3664.0,2373.0,762.0,698.0,16.0,12.0,20.0,134.0,16.0,17.0
348,Álex Moreno,DF,Betis,26.0,2265.0,0.0,4.0,2.3,2.3,1.9,25.0,8.0,0.0,1009.0,1285.0,16430.0,5158.0,33.0,83.0,830.0,945.0,146.0,257.0,24.0,40.0,28.0,13.0,116.0,1036.0,249.0,0.0,168.0,25.0,78.0,711.0,312.0,262.0,20.0,58.0,5.0,40.0,24.0,28.0,10.0,2.0,7.0,35.0,375.0,107.0,165.0,143.0,67.0,47.0,8.0,39.0,25.0,75.0,67.0,461.0,713.0,582.0,90.0,1376.0,48.0,83.0,55.0,2.0,1006.0,7561.0,4599.0,1100.0,964.0,33.0,37.0,31.0,207.0,19.0,30.0
349,Gerard Moreno,"FW,MF",Villarreal,27.0,2744.0,18.0,5.0,13.4,11.9,6.5,85.0,32.0,0.0,743.0,1027.0,14410.0,3333.0,18.0,63.0,544.0,688.0,181.0,276.0,50.0,67.0,41.0,13.0,107.0,987.0,40.0,7.0,244.0,41.0,62.0,598.0,237.0,192.0,21.0,92.0,17.0,17.0,14.0,2.0,11.0,4.0,7.0,48.0,393.0,91.0,57.0,217.0,119.0,30.0,4.0,26.0,12.0,44.0,56.0,131.0,813.0,574.0,150.0,1408.0,61.0,101.0,63.0,0.0,1041.0,5931.0,2975.0,1648.0,1152.0,95.0,47.0,36.0,133.0,54.0,85.0
350,Manu Morlanes,"MF,FW",Villarreal,20.0,253.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,177.0,192.0,3360.0,991.0,3.0,4.0,140.0,147.0,34.0,41.0,6.0,21.0,5.0,0.0,19.0,184.0,8.0,1.0,28.0,4.0,1.0,147.0,25.0,20.0,2.0,8.0,1.0,6.0,5.0,4.0,2.0,0.0,2.0,6.0,66.0,17.0,21.0,38.0,7.0,1.0,0.0,1.0,4.0,2.0,4.0,39.0,144.0,39.0,1.0,199.0,3.0,3.0,3.0,0.0,155.0,574.0,323.0,165.0,158.0,1.0,1.0,6.0,27.0,1.0,5.0
351,Loren Morón,FW,Betis,25.0,2031.0,10.0,3.0,7.9,7.9,2.5,49.0,18.0,0.0,217.0,309.0,3206.0,890.0,18.0,38.0,172.0,227.0,27.0,44.0,16.0,21.0,8.0,1.0,31.0,264.0,45.0,3.0,79.0,8.0,11.0,185.0,74.0,50.0,5.0,33.0,5.0,15.0,10.0,4.0,6.0,5.0,3.0,16.0,373.0,90.0,36.0,150.0,187.0,31.0,8.0,23.0,9.0,15.0,20.0,67.0,305.0,238.0,87.0,532.0,20.0,34.0,22.0,1.0,354.0,2192.0,1264.0,753.0,373.0,63.0,38.0,24.0,76.0,30.0,62.0
352,Toni Moya,MF,Atlético Madrid,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Javi Moyano,DF,Valladolid,33.0,2227.0,0.0,0.0,0.4,0.4,0.9,6.0,0.0,0.0,777.0,1057.0,13386.0,5674.0,12.0,45.0,642.0,760.0,123.0,252.0,13.0,41.0,9.0,4.0,124.0,818.0,239.0,1.0,170.0,23.0,36.0,466.0,268.0,323.0,10.0,31.0,1.0,29.0,15.0,18.0,11.0,0.0,5.0,14.0,202.0,56.0,97.0,76.0,29.0,41.0,7.0,34.0,31.0,82.0,96.0,435.0,598.0,281.0,14.0,1038.0,19.0,22.0,19.0,2.0,646.0,3049.0,1477.0,672.0,608.0,15.0,12.0,22.0,245.0,42.0,32.0
354,Iker Muniain,"FW,MF",Athletic Club,26.0,2382.0,5.0,2.0,4.0,4.0,2.1,28.0,13.0,1.0,903.0,1093.0,15259.0,3542.0,28.0,51.0,706.0,795.0,169.0,247.0,36.0,78.0,25.0,5.0,94.0,1012.0,81.0,6.0,196.0,27.0,61.0,763.0,200.0,130.0,21.0,76.0,7.0,34.0,23.0,16.0,11.0,7.0,4.0,25.0,335.0,88.0,76.0,166.0,93.0,17.0,0.0,17.0,12.0,7.0,11.0,136.0,766.0,578.0,70.0,1285.0,54.0,93.0,59.0,6.0,1039.0,6193.0,3320.0,1240.0,1034.0,41.0,46.0,28.0,165.0,8.0,21.0
355,Aihen Muñoz,DF,Real Sociedad,21.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,656.0,8852.0,2978.0,8.0,20.0,428.0,485.0,72.0,151.0,0.0,22.0,10.0,8.0,63.0,508.0,148.0,0.0,112.0,12.0,41.0,363.0,129.0,164.0,10.0,8.0,1.0,24.0,9.0,9.0,13.0,2.0,11.0,24.0,134.0,55.0,58.0,58.0,18.0,19.0,2.0,17.0,2.0,27.0,23.0,221.0,371.0,193.0,9.0,610.0,6.0,13.0,6.0,1.0,455.0,2061.0,1162.0,481.0,441.0,4.0,12.0,7.0,89.0,17.0,17.0
356,Javier Muñoz,MF,Alavés,24.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,235.0,15.0,0.0,0.0,12.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,54.0,8.0,15.0,14.0,0.0,1.0,1.0,5.0,0.0,0.0
357,Jeison Murillo,DF,Celta Vigo,27.0,1529.0,1.0,0.0,0.4,0.4,0.0,9.0,6.0,0.0,618.0,700.0,13926.0,3906.0,3.0,9.0,397.0,417.0,218.0,274.0,0.0,21.0,1.0,0.0,31.0,647.0,53.0,0.0,84.0,26.0,2.0,491.0,83.0,126.0,3.0,2.0,0.0,37.0,17.0,28.0,8.0,1.0,16.0,29.0,152.0,48.0,110.0,40.0,2.0,21.0,10.0,11.0,16.0,107.0,151.0,508.0,393.0,20.0,14.0,842.0,1.0,2.0,1.0,0.0,489.0,2330.0,1241.0,530.0,513.0,5.0,1.0,20.0,149.0,52.0,35.0
358,Nacho,DF,Real Madrid,29.0,439.0,1.0,0.0,0.3,0.3,0.3,6.0,1.0,0.0,253.0,293.0,4173.0,1636.0,6.0,12.0,212.0,228.0,35.0,53.0,3.0,11.0,3.0,3.0,24.0,257.0,36.0,0.0,23.0,5.0,16.0,205.0,46.0,42.0,2.0,7.0,0.0,12.0,6.0,7.0,4.0,1.0,4.0,12.0,52.0,14.0,21.0,25.0,6.0,14.0,3.0,11.0,10.0,20.0,35.0,105.0,167.0,94.0,3.0,319.0,1.0,5.0,1.0,0.0,218.0,846.0,402.0,243.0,231.0,3.0,1.0,9.0,34.0,15.0,8.0
359,Nacho,DF,Valladolid,30.0,1893.0,0.0,2.0,0.4,0.4,2.6,10.0,2.0,1.0,822.0,1133.0,16450.0,7583.0,8.0,44.0,637.0,738.0,177.0,351.0,28.0,81.0,27.0,8.0,184.0,862.0,271.0,1.0,133.0,42.0,78.0,524.0,259.0,350.0,14.0,45.0,5.0,51.0,28.0,30.0,16.0,5.0,15.0,49.0,296.0,96.0,187.0,90.0,19.0,51.0,10.0,41.0,24.0,67.0,85.0,418.0,639.0,374.0,25.0,1087.0,13.0,25.0,15.0,1.0,718.0,3742.0,2205.0,767.0,702.0,13.0,3.0,28.0,181.0,9.0,18.0
360,Naldo,DF,Espanyol,30.0,1332.0,0.0,1.0,0.2,0.2,0.0,7.0,0.0,0.0,551.0,658.0,12676.0,4021.0,9.0,15.0,334.0,376.0,208.0,267.0,2.0,33.0,3.0,0.0,42.0,632.0,26.0,0.0,64.0,11.0,2.0,452.0,76.0,130.0,8.0,8.0,3.0,24.0,14.0,12.0,11.0,1.0,7.0,15.0,117.0,40.0,61.0,52.0,4.0,14.0,6.0,8.0,22.0,88.0,93.0,430.0,397.0,29.0,14.0,796.0,3.0,4.0,3.0,0.0,483.0,2381.0,1075.0,523.0,506.0,8.0,8.0,20.0,145.0,29.0,22.0
361,Marc Navarro,DF,Leganés,24.0,219.0,0.0,0.0,0.2,0.2,0.0,5.0,0.0,0.0,55.0,79.0,799.0,322.0,1.0,5.0,50.0,56.0,4.0,18.0,0.0,3.0,0.0,0.0,11.0,62.0,17.0,0.0,10.0,1.0,7.0,34.0,21.0,24.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,23.0,2.0,11.0,6.0,6.0,2.0,0.0,2.0,0.0,8.0,6.0,30.0,49.0,30.0,5.0,85.0,2.0,2.0,2.0,0.0,53.0,277.0,185.0,67.0,59.0,2.0,1.0,6.0,12.0,2.0,5.0
362,Ximo Navarro,DF,Alavés,29.0,1903.0,0.0,0.0,0.4,0.4,0.1,7.0,1.0,0.0,643.0,848.0,12140.0,4758.0,15.0,33.0,503.0,592.0,125.0,223.0,3.0,45.0,3.0,1.0,102.0,670.0,178.0,0.0,140.0,22.0,18.0,418.0,150.0,280.0,8.0,6.0,0.0,47.0,27.0,31.0,14.0,2.0,11.0,29.0,269.0,81.0,136.0,121.0,12.0,49.0,9.0,40.0,55.0,102.0,108.0,468.0,558.0,152.0,13.0,949.0,14.0,21.0,15.0,0.0,508.0,3396.0,1614.0,525.0,484.0,19.0,14.0,29.0,229.0,37.0,29.0
363,Jesús Navas,DF,Sevilla,33.0,3369.0,0.0,7.0,0.2,0.2,6.4,10.0,2.0,0.0,2077.0,2652.0,38903.0,12447.0,25.0,109.0,1645.0,1894.0,407.0,649.0,63.0,141.0,105.0,40.0,336.0,2233.0,419.0,3.0,359.0,85.0,234.0,1435.0,630.0,587.0,47.0,96.0,15.0,34.0,19.0,21.0,11.0,2.0,18.0,34.0,230.0,63.0,97.0,90.0,43.0,53.0,5.0,48.0,29.0,107.0,91.0,722.0,1357.0,1091.0,66.0,2542.0,47.0,67.0,48.0,1.0,1939.0,12730.0,8493.0,2126.0,1950.0,24.0,30.0,18.0,357.0,18.0,33.0
364,Raúl Navas,DF,Osasuna,31.0,711.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,218.0,271.0,5168.0,1903.0,1.0,4.0,132.0,143.0,85.0,124.0,3.0,10.0,1.0,0.0,16.0,242.0,29.0,1.0,33.0,11.0,0.0,163.0,28.0,80.0,1.0,3.0,0.0,15.0,11.0,8.0,7.0,0.0,3.0,14.0,67.0,29.0,39.0,28.0,0.0,19.0,5.0,14.0,19.0,39.0,63.0,210.0,148.0,5.0,2.0,322.0,5.0,6.0,5.0,0.0,173.0,1116.0,507.0,150.0,148.0,5.0,2.0,9.0,92.0,13.0,10.0
365,Neto,GK,Barcelona,30.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,62.0,1175.0,662.0,0.0,1.0,41.0,41.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,42.0,20.0,0.0,3.0,1.0,0.0,49.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,64.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,33.0,116.0,51.0,33.0,33.0,0.0,0.0,0.0,6.0,0.0,0.0
366,Carlos Neva,DF,Granada,23.0,2205.0,0.0,1.0,0.6,0.6,1.1,7.0,4.0,0.0,624.0,901.0,11353.0,4810.0,11.0,63.0,516.0,616.0,97.0,222.0,11.0,45.0,12.0,10.0,128.0,662.0,239.0,1.0,144.0,28.0,77.0,386.0,198.0,317.0,12.0,16.0,3.0,16.0,7.0,10.0,4.0,2.0,8.0,17.0,263.0,60.0,121.0,111.0,31.0,52.0,4.0,48.0,32.0,63.0,55.0,299.0,577.0,282.0,16.0,878.0,6.0,12.0,6.0,0.0,538.0,2978.0,1595.0,609.0,524.0,13.0,15.0,13.0,190.0,20.0,29.0
367,Saúl Ñíguez,"MF,DF",Atlético Madrid,24.0,3072.0,6.0,0.0,4.3,2.8,1.5,41.0,8.0,2.0,1376.0,1732.0,24196.0,8563.0,33.0,78.0,1097.0,1309.0,246.0,345.0,18.0,135.0,23.0,3.0,192.0,1639.0,93.0,2.0,283.0,36.0,30.0,1034.0,314.0,384.0,27.0,50.0,2.0,98.0,65.0,43.0,46.0,9.0,33.0,91.0,602.0,192.0,218.0,280.0,104.0,102.0,17.0,85.0,57.0,92.0,106.0,515.0,1310.0,463.0,64.0,2077.0,24.0,37.0,25.0,0.0,1216.0,6343.0,3157.0,1549.0,1365.0,40.0,33.0,63.0,370.0,109.0,100.0
368,Fernando Niño,FW,Villarreal,18.0,83.0,1.0,0.0,0.3,0.3,0.0,1.0,1.0,0.0,13.0,21.0,133.0,9.0,2.0,2.0,11.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,1.0,12.0,5.0,4.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,14.0,4.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,20.0,12.0,4.0,33.0,2.0,2.0,2.0,0.0,26.0,135.0,28.0,48.0,26.0,4.0,0.0,7.0,1.0,0.0,4.0
369,Nolito,"FW,MF",Celta Vigo,32.0,324.0,2.0,1.0,2.0,1.3,0.4,6.0,4.0,2.0,115.0,164.0,2321.0,781.0,2.0,7.0,84.0,107.0,29.0,50.0,5.0,14.0,10.0,0.0,27.0,150.0,14.0,0.0,26.0,8.0,10.0,98.0,25.0,41.0,3.0,15.0,2.0,6.0,4.0,4.0,2.0,0.0,0.0,3.0,73.0,22.0,27.0,31.0,15.0,6.0,1.0,5.0,1.0,4.0,4.0,35.0,106.0,80.0,17.0,193.0,1.0,6.0,1.0,0.0,140.0,671.0,343.0,178.0,141.0,4.0,6.0,10.0,29.0,0.0,2.0
370,Nolito,FW,Sevilla,32.0,898.0,3.0,0.0,2.1,2.1,0.7,28.0,12.0,0.0,263.0,345.0,4819.0,1623.0,3.0,14.0,202.0,249.0,58.0,82.0,13.0,22.0,22.0,4.0,57.0,332.0,13.0,2.0,49.0,11.0,14.0,232.0,55.0,58.0,5.0,31.0,2.0,12.0,9.0,3.0,5.0,4.0,6.0,24.0,141.0,37.0,26.0,65.0,50.0,10.0,0.0,10.0,1.0,4.0,4.0,44.0,178.0,238.0,57.0,425.0,12.0,16.0,12.0,0.0,324.0,1709.0,1057.0,477.0,334.0,17.0,7.0,22.0,56.0,7.0,13.0
371,Unai Núñez,DF,Athletic Club,22.0,1572.0,0.0,0.0,0.4,0.4,0.1,8.0,3.0,0.0,587.0,682.0,15000.0,4488.0,2.0,7.0,322.0,352.0,263.0,323.0,3.0,31.0,1.0,0.0,40.0,663.0,19.0,0.0,84.0,39.0,2.0,475.0,75.0,132.0,3.0,5.0,1.0,13.0,10.0,10.0,3.0,0.0,5.0,18.0,112.0,38.0,76.0,32.0,4.0,30.0,17.0,13.0,24.0,125.0,127.0,488.0,415.0,26.0,12.0,856.0,6.0,7.0,7.0,0.0,509.0,2854.0,1518.0,536.0,526.0,6.0,4.0,17.0,146.0,52.0,33.0
372,Allan Nyom,"DF,MF",Getafe,31.0,2422.0,2.0,0.0,0.7,0.7,0.9,13.0,5.0,0.0,587.0,923.0,10642.0,4747.0,6.0,40.0,481.0,623.0,100.0,260.0,10.0,61.0,19.0,14.0,143.0,684.0,239.0,0.0,164.0,30.0,98.0,316.0,253.0,354.0,19.0,18.0,2.0,49.0,20.0,28.0,18.0,3.0,17.0,36.0,336.0,97.0,142.0,140.0,54.0,38.0,5.0,33.0,16.0,82.0,49.0,296.0,560.0,368.0,29.0,937.0,14.0,29.0,17.0,0.0,558.0,3526.0,1671.0,641.0,546.0,18.0,24.0,62.0,200.0,39.0,30.0
373,Jan Oblak,GK,Atlético Madrid,26.0,3395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,960.0,22101.0,16430.0,3.0,4.0,179.0,180.0,376.0,776.0,0.0,13.0,1.0,0.0,3.0,543.0,417.0,1.0,45.0,18.0,0.0,265.0,35.0,660.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,896.0,1000.0,11.0,1.0,0.0,599.0,1.0,1.0,1.0,0.0,402.0,2327.0,1440.0,322.0,319.0,1.0,0.0,0.0,148.0,0.0,0.0
374,Rafael Obrador,DF,Mallorca,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,31.0,19.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
375,Lucas Ocampos,FW,Sevilla,25.0,2745.0,14.0,3.0,10.6,6.8,2.5,81.0,31.0,0.0,727.0,971.0,11564.0,2831.0,32.0,91.0,595.0,716.0,100.0,164.0,23.0,31.0,30.0,9.0,91.0,942.0,29.0,4.0,188.0,39.0,88.0,642.0,165.0,164.0,9.0,64.0,8.0,52.0,32.0,29.0,13.0,10.0,21.0,72.0,501.0,144.0,132.0,197.0,172.0,54.0,5.0,49.0,22.0,19.0,29.0,185.0,631.0,831.0,201.0,1493.0,83.0,167.0,97.0,6.0,1180.0,9216.0,5975.0,1480.0,1127.0,83.0,95.0,42.0,192.0,30.0,38.0
